stratum,n,bias,rmse,mae,r,r_log,slope,intercept,view,retrieval,qc_mode
dist_2_5km,39323,17.9523479467196,62.17177077024805,21.638913965557443,-0.010971851537395742,0.22330009153385702,-0.09567489664220505,23.676163085471526,pixel,R10,qc_strict
dist_ge5km,586,28.446813935024903,76.1398392188697,30.774381208865304,-0.048091934523265475,0.14243239550168382,-0.8646077839842602,36.04097596671389,pixel,R10,qc_strict
tdiff_lt3min,55066,7.738611143775528,41.92601804340321,11.627855257735328,0.016710930953349898,0.3146867543488901,0.10345209642788301,12.63736704930767,pixel,R10,qc_strict
tdiff_ge3min,82065,8.692234722614767,44.94814902442801,12.723143780703417,0.005014343416118398,0.2852496389989151,0.03392779676787036,13.96355144004683,pixel,R10,qc_strict
tau_thin,24077,15.282258094279603,53.66449716660651,15.288689741421614,-0.03787729606750389,-0.00842808093566957,-8.056334110333296,20.085232704285264,pixel,R10,qc_strict
tau_mid,28707,8.731333674195433,39.508315092727194,9.029526504430283,0.00639123244297739,0.08026242496710545,0.4229107413596824,9.826686368080393,pixel,R10,qc_strict
tau_thick,55845,8.366997230212641,43.140410624284996,11.751723996288055,0.024449331756144898,0.16466604478859279,0.5329100007403141,11.194655947594903,pixel,R10,qc_strict
tau_very_thick,20417,-3.0888960941961776,33.3817992806683,13.917839745255455,0.03343939872445412,0.1256164307889846,0.11608143088104808,11.752264961101202,pixel,R10,qc_strict
orac_liquid,133075,8.597301886264567,44.39559805520703,12.56818447397731,0.00656298141410659,0.2843195520399522,0.04348085335259094,13.879864612468104,pixel,R10,qc_strict
orac_ice,4056,-1.1398778994411285,8.695543019287806,2.9371605304114476,0.10750739223248379,0.37778955543207043,0.11707587774251732,1.849374162554562,pixel,R10,qc_strict
atlid_radar_synergy,29074,0.17698686176354794,31.577262619221145,11.01144639378839,0.055989236457514656,0.2881263538794126,0.1706451717196004,9.787692280469058,pixel,R10,qc_strict
atlid_only,108057,10.497393854499112,46.495699342160385,12.625535407543017,0.017474126812394564,0.2551197559333484,0.21154490725365138,13.50179436752003,pixel,R10,qc_strict
all,137025,10.247905106668735,48.268281806864806,14.268456794264164,0.0010912706365055387,0.26087421750970763,0.007836919612491083,15.684828727142065,pixel,R11,qc_strict
ocean,116185,9.784213443126632,47.01322133339442,13.806066134821258,-0.0017747637075894956,0.276086694738603,-0.012437349340025728,15.400566748342515,pixel,R11,qc_strict
land,20840,12.833030631075614,54.74047474272986,16.84632909596158,0.017530828243507417,0.18320087209531147,0.1414459661989201,17.214752106944974,pixel,R11,qc_strict
lat_tropics,65037,4.205411477182693,33.574343207264526,8.58340456636112,0.021795385869629764,0.31096961114365435,0.10426208775817349,9.023451865049395,pixel,R11,qc_strict
lat_midlat,68586,14.723893122471667,56.663294701719806,18.53142790918836,-0.008996139482117858,0.24407904613201736,-0.07786955085437805,20.818667587488765,pixel,R11,qc_strict
lat_polar,3402,35.52584282831016,86.95213132788996,37.00761166138333,-0.03189307988861423,0.1590197460700984,-0.7187620474863724,42.213793287103314,pixel,R11,qc_strict
dist_lt2km,96712,5.722664308696427,37.30289510732044,9.885314694226363,0.01974212282769379,0.3213661386746671,0.11216942190939314,10.674817743816229,pixel,R11,qc_strict
dist_2_5km,39710,20.955122948005272,67.44710903111272,24.653682357153542,-0.013739350784128999,0.20239097590985772,-0.12945972824775487,26.90071322711993,pixel,R11,qc_strict
dist_ge5km,603,30.913688811518075,81.68990318593119,33.348277153332944,-0.0972139420094459,0.08514112183414181,-1.9371565188681454,42.604231547548906,pixel,R11,qc_strict
tdiff_lt3min,55119,9.946365637795306,47.24527165699883,13.860549943001562,0.01009521533576604,0.2756055884377468,0.07030264821723844,15.036579702505735,pixel,R11,qc_strict
tdiff_ge3min,81906,10.450827407658094,48.944686100566805,14.542959489240644,-0.004876188178948599,0.25113135595794295,-0.03573791284728173,16.12983828837696,pixel,R11,qc_strict
tau_thin,24174,17.646330846091775,58.02824380142004,17.653042524013085,-0.04512307698952861,-0.014504308318682546,-10.319257610643378,23.64927586798527,pixel,R11,qc_strict
tau_mid,28359,10.722754256337577,44.45173496616158,11.020612928386116,-0.0005803107438730944,0.06316876902942897,-0.04293773055741428,12.700755704039876,pixel,R11,qc_strict
tau_thick,56120,10.503270249538186,48.08376981693048,13.880103054301507,0.020969173635663425,0.14499186122979169,0.5076724553069064,13.493657336366345,pixel,R11,qc_strict
tau_very_thick,20426,-2.281912963001374,36.2214848211977,14.990143034587563,0.032566426663201246,0.1097732479513824,0.12370561486937681,12.427939265827224,pixel,R11,qc_strict
orac_liquid,133123,10.5576260914842,48.89159380150021,14.574870325274436,-0.0018622047432536413,0.24865098059133986,-0.013536539216535682,16.17147311592981,pixel,R11,qc_strict
orac_ice,3902,-0.31872397113458345,16.23865974990165,3.8146668176675758,0.05355279554457924,0.345640601446306,0.13144984869996007,2.6925008360609413,pixel,R11,qc_strict
atlid_radar_synergy,29031,1.252903429621328,35.16460806139361,12.29199328267454,0.04021847643322048,0.2418793295516902,0.13718012317713407,11.26999001548015,pixel,R11,qc_strict
atlid_only,107994,12.66594586528832,51.222284081405135,14.799770683970612,0.014690961129410063,0.22896337158036814,0.19429891901674223,15.75342676299271,pixel,R11,qc_strict
