stratum,n,bias,rmse,mae,r,r_log,slope,intercept,view,retrieval,qc_mode
tdiff_ge3min,165257,8.163739829615649,46.34984723814221,14.135336455548408,0.02257493157344961,0.2812815798942584,0.11369255063315586,14.584856349780631,sample,R11,qc_strict
water_pure_pixel,274765,8.221631212866402,46.33966336295481,14.129418584455063,0.02402341536349651,0.28400183408297547,0.12394175536986815,14.539994555057481,sample,R11,qc_strict
water_dominant_pixel,73,-1.2888576791118576,36.33774225638324,14.164081259840966,-0.04820150490393096,0.30157519509495956,-0.08676312590607303,12.228043017141971,sample,R11,qc_strict
mixed_pixel,4,-38.06138512015343,42.41996262654846,38.06138512015343,0.9353508730892017,0.9653468703476776,0.2180488808835719,-2.5479920937113123,sample,R11,qc_strict
not_water_pixel,1,,,,,,,,sample,R11,qc_strict
phase_agree_liquid,202479,11.640859687542116,52.53332993251845,16.910872846137146,0.019776552277516832,0.2693277519602616,0.13081803885706536,17.911452804777838,sample,R11,qc_strict
phase_disagree_atlid_liquid,72286,-1.355907485136863,20.785093782326218,6.338337635846396,0.06936008755634517,0.369179714435084,0.11413504597883109,5.027979060448473,sample,R11,qc_strict
atlid_radar_synergy,150935,5.942571589000056,44.35567128168015,14.257239347047014,0.023705261883799223,0.2602166328026422,0.09547098263999788,14.349601301639341,sample,R11,qc_strict
atlid_only,123904,10.99223237996252,48.64210429904188,13.9736283287316,0.04267456857448276,0.2648276956968054,0.46632889939159894,13.489248152636897,sample,R11,qc_strict
n_liq_eq1,0,,,,,,,,sample,R11,qc_strict
n_liq_eq2,0,,,,,,,,sample,R11,qc_strict
n_liq_3_4,172643,4.599339165686078,37.888961860145926,10.68567670856694,0.025309714434469544,0.3012492392135764,0.09634221670496232,10.771779731209538,sample,R11,qc_strict
n_liq_ge5,102196,14.334023758376633,57.87230911957239,19.946940988811495,0.008508331914106248,0.22346003659830668,0.06864303120651355,21.655272768454836,sample,R11,qc_strict
het_cv_lt0p25,109119,6.4534537856340775,44.16777006644236,13.63639685460801,0.032881496291839944,0.31706701535675164,0.1694188462295838,14.366907840401375,sample,R11,qc_strict
het_cv_0p25_0p75,121008,8.553769645657043,47.19327725018813,14.545112626706434,0.01908364113553633,0.24321231959260775,0.09991273465081331,14.615736736833096,sample,R11,qc_strict
het_cv_ge0p75,44712,11.622262987035404,49.087859217876776,14.2073691219189,0.0020570920826640596,0.13045300863668777,0.012836499544722421,14.447610952481602,sample,R11,qc_strict
tau_thin,32603,14.105043221327355,50.71183678900417,14.111270543343828,-0.013979623984420778,0.0138372786112855,-2.803059981843408,16.121008101653704,sample,R11,qc_strict
tau_mid,43267,9.582705866022009,41.289722180631244,9.917357545231365,-0.026037677021106667,0.04868884858199271,-1.7920995541421854,15.011712929262693,sample,R11,qc_strict
tau_thick,126782,9.877807582629613,47.642302789604884,13.698301248935397,0.07190076494914753,0.17023705689846094,1.7145451500757019,5.374283803799592,sample,R11,qc_strict
tau_very_thick,62574,0.07363788140755953,44.120830303459336,18.057609340982896,-0.01603615024963226,0.022423624517199283,-0.0511481878776884,18.23990020227994,sample,R11,qc_strict
all,277709,6.820889444954467,42.85684762846188,12.469065392343728,0.033249716497605226,0.3425942281540307,0.1746448640443319,12.794071704215813,pixel,R10,qc_strict
ocean,213970,7.028382831448081,42.56962931827888,12.365458228198904,0.04186171661249692,0.3747782184044522,0.23608001325898112,12.548483848788146,pixel,R10,qc_strict
land,63739,6.124340081016559,43.80726196894926,12.816871679108004,0.012360853489477703,0.2327199515849672,0.05430789180435248,13.00360702773294,pixel,R10,qc_strict
lat_tropics,92937,1.0732202708908576,27.36062896317266,6.978983354031699,0.03719340150075954,0.38479194391725263,0.10109632431944031,6.94422877242369,pixel,R10,qc_strict
lat_midlat,160141,8.688717789119032,46.73721214355428,14.4738453406356,0.028806261136185795,0.31947182042528854,0.17915308170280847,14.948504822470628,pixel,R10,qc_strict
lat_polar,24631,16.363954329331566,60.679371573808176,20.149804651618496,0.01322199570806521,0.25993106285430795,0.17865998914049738,22.418652570368412,pixel,R10,qc_strict
dist_lt2km,184172,2.7133142880631023,31.775306138574948,8.589943727190438,0.04954865481298558,0.395630175007513,0.18445161688735537,8.514389192410778,pixel,R10,qc_strict
dist_2_5km,91425,14.914638616721705,58.84719013039786,20.100286377451773,0.010927090039088068,0.270728491578846,0.08528418796476765,21.763237033945803,pixel,R10,qc_strict
dist_ge5km,2112,14.64726906909139,59.64599459040177,20.39577786919431,0.04418320919204772,0.24144194775643466,0.4896108340574535,18.33621728233575,pixel,R10,qc_strict
tdiff_lt3min,111019,6.7841514259845335,42.46181004547746,12.318638020011557,0.03818935359362638,0.3481201930667173,0.21311087996790445,12.438123180409937,pixel,R10,qc_strict
tdiff_ge3min,166690,6.845357728162959,43.11794293645045,12.569253144752068,0.03037246414549942,0.33892894569042814,0.15392250146404507,12.997747482734312,pixel,R10,qc_strict
water_pure_pixel,277633,6.822553169580591,42.85649722922201,12.468029804610307,0.03331071392014809,0.34262785662423423,0.17505882339388384,12.791603181762733,pixel,R10,qc_strict
water_dominant_pixel,75,-2.6520333512079786,33.2077685566932,13.063694119709742,0.0011924904666245353,0.40330629907785587,0.0020281001670238137,9.74746801335065,pixel,R10,qc_strict
mixed_pixel,4,-36.20890759656827,41.94502217941782,36.20890759656827,0.7884732554760642,0.8102294417934319,0.17760262853906933,-0.5527120727674252,pixel,R10,qc_strict
not_water_pixel,1,,,,,,,,pixel,R10,qc_strict
phase_agree_liquid,203897,10.0990182690387,49.100343102216165,15.031999707307737,0.03188967350864211,0.32765028723449124,0.22092330480333527,15.73398447723655,pixel,R10,qc_strict
phase_disagree_atlid_liquid,73736,-2.2376264493872178,15.779191892879451,5.378063285538239,0.09696471614582558,0.43295845418535284,0.11956944976327417,4.13986979732467,pixel,R10,qc_strict
atlid_radar_synergy,133644,4.425225303353512,40.88484572239204,12.839150339300776,0.033100782478641594,0.3116149729437261,0.13052128309925948,12.763020194083197,pixel,R10,qc_strict
atlid_only,144065,9.043262252646263,44.60832643397803,12.12575068959756,0.04957691898065215,0.32814436137407765,0.5074731556172871,11.53296013200613,pixel,R10,qc_strict
n_liq_eq1,0,,,,,,,,pixel,R10,qc_strict
n_liq_eq2,0,,,,,,,,pixel,R10,qc_strict
n_liq_3_4,174779,3.5178728231668432,34.558472526380754,9.330299128903174,0.03471090279666751,0.3640076276226367,0.13300554312446253,9.459783637485367,pixel,R10,qc_strict
n_liq_ge5,102930,12.429535535884414,54.10697698538863,17.798808215212443,0.01829524554989676,0.28194913628710105,0.1512150761994383,19.12521967139471,pixel,R10,qc_strict
het_cv_lt0p25,111089,5.439966618067741,41.47255754729354,12.48262492413658,0.041549107331781056,0.3460218293516653,0.20851051367086,12.979116514866691,pixel,R10,qc_strict
het_cv_0p25_0p75,121480,6.957028522659062,43.045938314755375,12.559739349966842,0.029356357744409412,0.29982433693674637,0.15782142089103557,12.568297765993007,pixel,R10,qc_strict
het_cv_ge0p75,45140,9.852948832558926,45.61011033968079,12.191675334758617,-0.00601681466381764,0.19173029369171832,-0.04555505417306652,13.148036035512588,pixel,R10,qc_strict
tau_thin,27031,11.938300350414139,47.074458399085586,11.947468261853254,-0.007698594477003489,0.03548113830022215,-1.485415909846334,13.3604784745126,pixel,R10,qc_strict
tau_mid,47726,7.818366055790273,37.316999646309654,8.193142638366117,-0.0011883881270466127,0.08415066497880687,-0.07426524777894451,9.934617628085586,pixel,R10,qc_strict
tau_thick,138672,8.556956130007606,44.68079009335934,12.385836280198745,0.07323786715942769,0.1930196950365735,1.635434291936681,4.586867614955226,pixel,R10,qc_strict
tau_very_thick,61452,-0.22902222130484068,40.82001215613397,16.360452832266937,-0.022712062562933327,0.013253496503118559,-0.07449158579106514,17.845055929659665,pixel,R10,qc_strict
all,279331,8.281266938336747,46.35914513229396,13.905584449271656,0.02476362943719986,0.31357687766306064,0.14016715307242972,14.496830377643711,pixel,R11,qc_strict
ocean,212235,8.378995280327759,45.82347905714002,13.722902799615818,0.031094832557509583,0.34498169278597557,0.18751194402999288,14.253899338502183,pixel,R11,qc_strict
land,67096,7.972137114465539,48.01420689176256,14.483434692426336,0.010194811897769428,0.2121303214663316,0.04970598157030885,14.835755863798127,pixel,R11,qc_strict
lat_tropics,93032,2.0947073986410225,30.922914990056555,7.9915291858110455,0.02887725615738514,0.3394644814603002,0.08891150034919951,8.04004481916704,pixel,R11,qc_strict
lat_midlat,161689,10.39349182322425,50.52602886439363,16.14891795404618,0.01887408615408161,0.29211413200028774,0.12671896102099042,17.056020139139708,pixel,R11,qc_strict
lat_polar,24610,17.790591509015197,63.29618313445365,21.523383645402465,0.0014937222380457865,0.2543159965942298,0.021229608270748383,24.892581560891582,pixel,R11,qc_strict
dist_lt2km,185160,3.885600377746794,35.21006039381367,9.736128030324247,0.03753478720229601,0.3573940791182511,0.1546972500274683,9.898232425342513,pixel,R11,qc_strict
dist_2_5km,92091,16.975385708257125,62.80863144933397,22.142629569933725,0.005131189054836384,0.2515048399808105,0.042469174535129085,24.124676703326088,pixel,R11,qc_strict
dist_ge5km,2080,14.652194206653045,59.99231283898744,20.376174990334942,0.011069840466127284,0.21672045002939563,0.12494588469402763,20.794773522040288,pixel,R11,qc_strict
tdiff_lt3min,111407,8.370090336328529,46.310345307513835,13.889915219428579,0.02793407159407575,0.317745349942215,0.1687580171148606,14.334952931587456,pixel,R11,qc_strict
tdiff_ge3min,167924,8.222338206886386,46.391492417886745,13.915979996597393,0.022920718283656615,0.31082648368945404,0.12476949035094125,14.579960462148122,pixel,R11,qc_strict
water_pure_pixel,279257,8.283823848499555,46.361589458954654,13.905559078915608,0.024816712818320753,0.313617669913601,0.14055037879600807,14.495443370659839,pixel,R11,qc_strict
water_dominant_pixel,73,-1.3944732585004713,36.2161572989526,14.185244641009607,-0.05054500136830197,0.26376759932390403,-0.09264722220075264,12.31101298899701,pixel,R11,qc_strict
mixed_pixel,4,-36.001407635907334,41.51875897020915,36.001407635907334,0.8784182128864683,0.9279302083448338,0.19212936877083883,-0.97503938053186,pixel,R11,qc_strict
not_water_pixel,1,,,,,,,,pixel,R11,qc_strict
phase_agree_liquid,205822,11.730454731221332,52.59857791083183,16.676767356670993,0.02095906677544783,0.29532621208717447,0.15502414171691573,17.835905843532213,pixel,R11,qc_strict
phase_disagree_atlid_liquid,73435,-1.3763172496629168,20.481328073966537,6.138477576305552,0.07004291468044399,0.40796303299651193,0.12339590837075948,4.963821658601169,pixel,R11,qc_strict
atlid_radar_synergy,134228,5.409676088258645,43.396234985181806,13.7865701394165,0.026046746518521284,0.2898785578747109,0.10856553355271875,13.933925277674035,pixel,R11,qc_strict
atlid_only,145103,10.937641352541025,48.94053879341339,14.015679021976814,0.04491610053985274,0.29987141504724046,0.5034766256410231,13.455068517682543,pixel,R11,qc_strict
n_liq_eq1,0,,,,,,,,pixel,R11,qc_strict
n_liq_eq2,0,,,,,,,,pixel,R11,qc_strict
n_liq_3_4,175384,4.694500339534888,37.971768060780654,10.490380578740929,0.026765230554746704,0.3315035102347483,0.11227710436886092,10.776136844593498,pixel,R11,qc_strict
n_liq_ge5,103947,14.333019015494,57.8150839870054,19.667868263418875,0.0070982585571464415,0.2539101911990229,0.06279480319596435,21.70558455200708,pixel,R11,qc_strict
het_cv_lt0p25,111260,6.553939113354701,44.239035589928235,13.589141720663818,0.03353508425951327,0.322784863082444,0.17856487122313539,14.353745929982509,pixel,R11,qc_strict
het_cv_0p25_0p75,122784,8.704999039895936,47.2454336236935,14.268259438273466,0.020564679478112306,0.26788710898999046,0.12106492279943697,14.569505404842376,pixel,R11,qc_strict
het_cv_ge0p75,45287,11.376083805200496,48.95034895957756,13.699713716728313,-0.0041544614197985275,0.1833469731822335,-0.03337380928149893,14.651142107955692,pixel,R11,qc_strict
tau_thin,27202,13.809427688719994,51.03832092214983,13.81879419589974,-0.012675799594169522,0.03239586836418739,-2.6460864852361583,15.89463266425755,pixel,R11,qc_strict
tau_mid,47560,9.560033989946604,42.11330477374649,9.938816565101073,-0.006032831106283475,0.07511972203060126,-0.4232181530898318,12.364473307025367,pixel,R11,qc_strict
tau_thick,140850,10.103147873433356,48.1481034868927,13.869425950928976,0.06671577583379948,0.1807668698225173,1.6010040794285123,6.340098780200563,pixel,R11,qc_strict
tau_very_thick,60948,0.5101444822390052,43.12926621252763,17.28339841065422,-0.02168407820013472,0.011790747003043917,-0.07460879458776194,18.632264447938773,pixel,R11,qc_strict
