stratum,n,bias,rmse,mae,r,r_log,slope,intercept,view,retrieval,qc_mode
cer_large,13500,-10.700365388292775,17.836240626253073,13.575798649022717,-0.05795430503893081,-0.07476928499403142,-0.050842973934041254,14.606097332169876,pixel,R10,qc_strict
all,444015,6.222725135446808,12.819348764918477,8.896673139331572,0.03630543746098193,0.11403276630223104,0.08400269478350603,12.330351853061938,pixel,R11,qc_strict
ocean,322628,6.637308573761961,13.043802632253422,9.15576692559261,0.03713089355946279,0.13384391591807981,0.08175222987219989,12.923080641176508,pixel,R11,qc_strict
land,121387,5.1208260396890966,12.202732491299413,8.20804165429754,0.009837410973066988,0.04755959165252118,0.026437139811016017,11.152563901672567,pixel,R11,qc_strict
lat_tropics,180546,4.297388912396663,11.513397203210733,7.710549882987464,0.08251644065124128,0.15595071591060122,0.14857326162426426,10.010350060186894,pixel,R11,qc_strict
lat_midlat,231761,7.114442794268238,13.241178671243393,9.41669208328481,0.008936975465463341,0.06396212207850922,0.023490664323100634,13.716465447006282,pixel,R11,qc_strict
lat_polar,31708,10.667861296689955,16.27653683520268,11.849546198823097,-0.01358360866019451,0.03777372571102163,-0.09829626328895692,16.980098308902615,pixel,R11,qc_strict
dist_lt2km,271465,4.912824190678446,11.510638884717574,7.868102147295741,0.05742744987613651,0.13056131568003496,0.11559339899430815,10.943412268028004,pixel,R11,qc_strict
dist_2_5km,167766,8.203534625606137,14.566795269252895,10.453246898996206,0.02277168006939341,0.09435667923473331,0.06289436093497561,14.248740120180985,pixel,R11,qc_strict
dist_ge5km,4784,11.088898848965334,17.114671084533256,12.676119416319382,0.01171929217650872,0.07754070938210166,0.05376865035542988,16.481164870649867,pixel,R11,qc_strict
tdiff_lt3min,176512,6.095501058479958,12.709318902999271,8.80016535771384,0.03350750369422908,0.11046331555306882,0.07590035711738059,12.286402979274595,pixel,R11,qc_strict
tdiff_ge3min,267503,6.306674011809212,12.89143775380956,8.96035385150642,0.03824308579734635,0.11640493554157366,0.08973877146174418,12.357041863706177,pixel,R11,qc_strict
water_pure_pixel,443699,6.2215405663995975,12.81807008480826,8.89496838506718,0.036225829990294674,0.11400283918882118,0.08382804102985422,12.328902658120176,pixel,R11,qc_strict
water_dominant_pixel,288,7.709303269317475,14.501226430257736,11.22717602772637,-0.04268288053178686,-0.03910899001194762,-0.09153057182003574,17.241854100521536,pixel,R11,qc_strict
mixed_pixel,291,8.000856281823719,14.473701416466112,11.275722156763313,-0.014962075843347388,-0.030310470182093294,-0.03123397985982711,17.085144239625645,pixel,R11,qc_strict
not_water_pixel,5,13.680953528343156,15.483444648483172,13.680953528343156,0.6786584339156582,0.5333708422340653,0.9676360114275384,14.022815838210052,pixel,R11,qc_strict
phase_agree_liquid,308137,6.304317515543317,11.99231021154982,8.089999478231347,0.018648541561905922,0.04722633966632453,0.037152047361680963,12.903514040359468,pixel,R11,qc_strict
phase_disagree_atlid_liquid,135562,6.033385768017313,14.521415552379601,10.724689870776098,0.0628897211334613,0.17182865363870703,0.19029001913927202,11.08567337933917,pixel,R11,qc_strict
atlid_radar_synergy,218522,7.1685493868021295,13.9457393529125,10.171749234087855,0.002566484513993324,0.10084000717120431,0.00630896023648941,14.520145479076612,pixel,R11,qc_strict
atlid_only,225493,5.306140553864816,11.624102871217362,7.661015365572154,0.021629224939984783,0.09334933520416842,0.04664965703835022,10.987900226140164,pixel,R11,qc_strict
cer_small,346413,7.597722558929399,13.177202178449788,9.14437992630703,0.052543785586965125,0.10117584169039993,0.29552202144018747,11.20857222303284,pixel,R11,qc_strict
cer_mid,84193,3.24218970747844,10.065517258068798,7.117870095161821,0.024830589429190673,0.020845933554750597,0.11602382093941105,12.295543257669031,pixel,R11,qc_strict
cer_large,13409,-10.585147425813117,17.88013218929338,13.666149871470797,-0.0439881714405562,-0.06417695571414854,-0.039825161190184664,14.442117262167113,pixel,R11,qc_strict
