stratum,n,bias,rmse,mae,r,r_log,slope,intercept,view,retrieval,qc_mode
dist_ge5km,1315,-0.7841734892165756,2.5869304001693028,1.4451573946318792,0.7038156460629144,0.6711322028066892,0.5499369797998882,1.1968184339489938,sample,R11,qc_strict
tdiff_lt3min,50795,-1.7090637643718911,3.928785592727961,2.2267947283135863,0.6648087519957594,0.6623603898037363,0.48460290643710746,1.285651575145453,sample,R11,qc_strict
tdiff_ge3min,77042,-1.7335253832641706,3.9793447741692276,2.2464956048775306,0.6633008614789064,0.6630567343148257,0.48586468523076726,1.3183151339885522,sample,R11,qc_strict
class_thick,110277,-1.0265705383089052,3.06667524065124,1.6115134220640397,0.7680918965608102,0.768021717508051,0.5941523117148664,1.1071961752396908,sample,R11,qc_strict
class_thin,0,,,,,,,,sample,R11,qc_strict
class_thin_over_thick,1229,-1.3885677436331316,3.3617947544001745,1.8944428370785742,0.692062993344143,0.6988955596030952,0.5496381928946253,1.0956117320087047,sample,R11,qc_strict
class_thick_over_thick,16331,-6.457197200336306,7.6391577076818695,6.499505034837895,0.40534627679407,0.33147669056816487,0.32844589492986576,0.36440244517285586,sample,R11,qc_strict
all,127910,-1.7136142141200104,3.698181606617516,2.1498771636656464,0.6936454217918856,0.6717486153026042,0.5319221672800089,1.025950827243837,pixel,R10,qc_strict
ocean,101796,-1.484620685385465,3.422176359494476,1.9228781701994766,0.661605824783242,0.6356123501175605,0.5024531518076009,1.0183429458817146,pixel,R10,qc_strict
land,26114,-2.606262803040198,4.61924114320167,3.034750777010296,0.6260729145635349,0.6199981135968757,0.5082060210880107,1.8483114106585876,pixel,R10,qc_strict
lat_tropics,37708,-3.169270841096474,5.34282026408971,3.44021006896001,0.6462073746371262,0.6664605085331091,0.495876786749252,0.9641615717617825,pixel,R10,qc_strict
lat_midlat,76920,-1.2012943327113483,2.8619002852038307,1.7017232858887879,0.7244556568982252,0.6723318795865783,0.6083327053233424,0.7754778146702124,pixel,R10,qc_strict
lat_polar,13282,-0.5479573241882092,1.798324950289347,1.081974971658123,0.7248467197644769,0.6809487722185482,0.6210487069481729,0.9137945981876938,pixel,R10,qc_strict
cth_low,51885,0.011004232512542369,0.9658195306403261,0.5848501868238821,0.3845907620521315,0.47169828158441174,0.7032651593329496,0.5353590500172478,pixel,R10,qc_strict
cth_mid,31016,-1.1450082870199778,2.2571312487065436,1.6481391996427939,0.3618815896216377,0.24682887460141953,0.6418345159198326,0.6020830650737146,pixel,R10,qc_strict
cth_high,45009,-4.093531775906867,5.854996940411115,4.299743398986754,0.23749512100800385,0.13491520806854868,0.31911038902329336,3.555924739281998,pixel,R10,qc_strict
